Image,Codec,Param,BPP,PSNR,SSIM,EncTime,DecTime
kodim23,BPG,19.0,1.72271728515625,43.02099409217191,0.9748151385330122,0.37397505063563585,0.2702845335006714
kodim23,BPG,15.0,2.630126953125,45.02848011945101,0.983385898278104,0.4154774844646454,0.27388314343988895
kodim23,JPEG-XL,5.0,0.3092447916666667,33.77678039895691,0.9075009863566211,0.19631614070385695,0.08327215816825628
kodim23,JPEG-XL,4.5,0.3397623697916667,34.13651639289366,0.9134476458011358,0.23957914486527443,0.08530495502054691
kodim23,JPEG-XL,3.5,0.40283203125,35.01528493811205,0.9220762480245703,0.20869248919188976,0.07956574391573668
kodim23,JPEG-XL,2.8,0.47991943359375,35.883256261463146,0.9305023105391705,0.21960657555609941,0.07643461879342794
kodim23,JPEG-XL,1.7,0.7292073567708334,37.6795678929915,0.9458657941690998,0.18983703292906284,0.07922006864100695
kodim23,JPEG-XL,1.0,1.15423583984375,39.50327830982977,0.958954132969159,0.20875378418713808,0.0755055258050561
kodim23,JPEG-XL,0.4,2.52618408203125,42.61339542595302,0.9760324527709536,0.18447058647871017,0.07808427605777979
kodim24,JPEG,10.0,0.3802286783854167,24.803266974614356,0.7367245895091487,0.005549849942326546,0.0020109647884964943
kodim24,JPEG,30.0,0.7920735677083334,28.280165732330488,0.8656906211704157,0.0034492891281843185,0.0020624641329050064
kodim24,JPEG,50.0,1.0923868815104167,29.98021657760461,0.9027134691366768,0.0036427415907382965,0.002493312582373619
kodim24,JPEG,70.0,1.4877726236979167,31.806868287132367,0.9307678188865268,0.004332423210144043,0.0033395197242498398
kodim24,JPEG,80.0,1.8747355143229167,33.32384033705894,0.9479454368476158,0.004461229778826237,0.002284790389239788
kodim24,JPEG,90.0,2.7486165364583335,35.90878744587123,0.9693850953048669,0.006387465633451939,0.0026527363806962967
kodim24,JPEG,95.0,3.87152099609375,37.99766453559482,0.9819993262303065,0.006141922436654568,0.0036426279693841934
kodim24,BPG,40.0,0.4770100911458333,27.746612134684916,0.8289322052212894,0.30723357666283846,0.23221987020224333
kodim24,BPG,35.0,0.8040771484375,30.744471126034703,0.9050652942666497,0.33617067243903875,0.23057295195758343
kodim24,BPG,31.0,1.1733805338541667,33.342502526474675,0.9425826215439276,0.3578560259193182,0.2244464224204421
kodim24,BPG,27.0,1.66082763671875,36.07170553474042,0.9655546652814753,0.3665556227788329,0.2209139922633767
kodim24,BPG,23.0,2.2831217447916665,38.83003411118197,0.9790001304930552,0.3739478923380375,0.24421162996441126
kodim24,BPG,19.0,3.0598958333333335,41.56206590394328,0.9868618279783523,0.41833958122879267,0.24434050265699625
kodim24,BPG,15.0,4.025858561197917,43.96550494971785,0.9915247117325002,0.41201000567525625,0.2538822665810585
kodim24,JPEG-XL,5.0,0.6692708333333334,29.34449012844945,0.8814629486876767,0.20722551550716162,0.08974462375044823
kodim24,JPEG-XL,4.5,0.7446085611979166,29.795301069076263,0.8927156174263509,0.25842584762722254,0.09132519364356995
kodim24,JPEG-XL,3.5,0.9201456705729166,31.047525169061597,0.9166772768573699,0.21276192739605904,0.0877113239839673
kodim24,JPEG-XL,2.8,1.1178792317708333,32.17365890467694,0.9351901287932517,0.19986718334257603,0.08026814367622137
kodim24,JPEG-XL,1.7,1.6433512369791667,34.59897741762555,0.9632831657121397,0.21473577339202166,0.07673863600939512
kodim24,JPEG-XL,1.0,2.3590494791666665,37.02067340556118,0.9792860401774467,0.21395204029977322,0.0834352420642972
kodim24,JPEG-XL,0.4,3.9992879231770835,40.68747671780564,0.9909263807462011,0.21948111522942781,0.08347145561128855
